"사용일자","노선명","역명","승차총승객수","하차총승객수"
"2022-01-30","6호선","공덕",5531,5148
"2022-01-30","6호선","대흥(서강대앞)",2867,2785
"2022-01-30","6호선","광흥창(서강)",3360,3178
"2022-01-30","6호선","상수",4599,5055
"2022-01-30","6호선","합정",7065,6248
"2022-01-30","6호선","망원",8612,8865
"2022-01-30","6호선","마포구청",5605,4682
"2022-01-30","6호선","월드컵경기장(성산)",2556,2580
"2022-01-30","6호선","디지털미디어시티",4135,4318
"2022-01-30","6호선","증산(명지대앞)",4587,4496
"2022-01-30","6호선","새절(신사)",5321,5065
"2022-01-30","6호선","구산",3217,2395
"2022-01-30","6호선","독바위",1247,1593
"2022-01-30","6호선","불광",2431,2140
"2022-01-30","6호선","역촌",1742,1849
"2022-01-30","6호선","응암",7976,7559
"2022-01-30","5호선","하남검단산",3668,3812
"2022-01-30","5호선","하남시청(덕풍·신장)",3389,3248
"2022-01-30","5호선","하남풍산",1726,1850
"2022-01-30","5호선","미사",7080,6865
"2022-01-30","5호선","강일",1638,1621
"2022-01-30","5호선","마천",3007,3213
"2022-01-30","5호선","거여",3522,3229
"2022-01-30","5호선","개롱",2440,2597
"2022-01-30","5호선","오금",1182,1137
"2022-01-30","5호선","방이",3003,2919
"2022-01-30","5호선","올림픽공원(한국체대)",1631,1521
"2022-01-30","5호선","둔촌동",3830,3685
"2022-01-30","5호선","상일동",5469,5089
"2022-01-30","5호선","고덕",3464,3358
"2022-01-30","5호선","명일",3739,3808
"2022-01-30","5호선","굽은다리(강동구민회관앞)",4319,3940
"2022-01-30","5호선","길동",3637,3752
"2022-01-30","5호선","강동",6686,6326
"2022-01-30","5호선","천호(풍납토성)",10244,9690
"2022-01-30","5호선","광나루(장신대)",5486,5367
"2022-01-30","5호선","아차산(어린이대공원후문)",7584,7346
"2022-01-30","5호선","군자(능동)",4653,4625
"2022-01-30","5호선","장한평",6128,5870
"2022-01-30","5호선","답십리",5978,5368
"2022-01-30","5호선","마장",2801,2787
"2022-01-30","5호선","왕십리(성동구청)",1933,2324
"2022-01-30","5호선","행당",3262,2780
"2022-01-30","5호선","신금호",2440,2498
"2022-01-30","5호선","청구",1490,1347
"2022-01-30","5호선","동대문역사문화공원(DDP)",607,740
"2022-01-30","5호선","을지로4가",1292,1404
"2022-01-30","5호선","종로3가",6473,6262
"2022-01-30","5호선","광화문(세종문화회관)",8764,8495
"2022-01-30","5호선","서대문",3880,3790
"2022-01-30","5호선","충정로(경기대입구)",1055,1000
"2022-01-30","5호선","애오개",2063,2035
"2022-01-30","5호선","공덕",3612,3478
"2022-01-30","5호선","마포",3878,3774
"2022-01-30","5호선","여의나루",4128,5013
"2022-01-30","5호선","여의도",6077,5945
"2022-01-30","5호선","신길",1291,1228
"2022-01-30","5호선","영등포시장",3968,3860
"2022-01-30","5호선","영등포구청",1053,971
"2022-01-30","5호선","양평",2045,1879
"2022-01-30","5호선","오목교(목동운동장앞)",9126,9369
"2022-01-30","5호선","목동",6097,6118
"2022-01-30","5호선","신정(은행정)",5293,4595
"2022-01-30","5호선","까치산",13174,12176
"2022-01-30","5호선","화곡",11712,10492
"2022-01-30","5호선","우장산",5963,5990
"2022-01-30","5호선","발산",6786,6837
"2022-01-30","5호선","마곡",2952,2859
"2022-01-30","5호선","송정",3110,2998
"2022-01-30","5호선","김포공항",5773,6612
"2022-01-30","5호선","개화산",2315,2337
"2022-01-30","5호선","방화",3043,2868
"2022-01-30","4호선","쌍문",13106,11871
"2022-01-30","4호선","창동",13914,14751
"2022-01-30","4호선","노원",9804,10631
"2022-01-30","4호선","상계",8696,8275
"2022-01-30","4호선","당고개",6228,6168
"2022-01-30","4호선","남태령",555,378
"2022-01-30","4호선","사당",11370,9536
"2022-01-30","4호선","총신대입구(이수)",8983,9631
"2022-01-30","4호선","동작(현충원)",739,786
"2022-01-30","4호선","이촌(국립중앙박물관)",4005,4249
"2022-01-30","4호선","신용산",5543,6394
"2022-01-30","4호선","삼각지",1860,2313
"2022-01-30","4호선","숙대입구(갈월)",5142,4694
"2022-01-30","4호선","서울역",3166,7232
"2022-01-30","4호선","회현(남대문시장)",7303,7777
"2022-01-30","4호선","명동",9003,9469
"2022-01-30","4호선","충무로",5764,5400
"2022-01-30","4호선","동대문역사문화공원(DDP)",7113,6273
"2022-01-30","4호선","동대문",4642,4806
"2022-01-30","4호선","혜화",17607,17586
"2022-01-30","4호선","한성대입구(삼선교)",5989,5416
"2022-01-30","4호선","성신여대입구(돈암)",9473,8499
"2022-01-30","4호선","길음",8179,7799
"2022-01-30","4호선","미아사거리",13931,13050
"2022-01-30","4호선","미아(서울사이버대학)",6926,6423
"2022-01-30","4호선","수유(강북구청)",16882,15981
"2022-01-30","3호선","오금",2147,2033
"2022-01-30","3호선","경찰병원",2204,2112
"2022-01-30","3호선","가락시장",3662,3360
"2022-01-30","3호선","수서",6363,7379
"2022-01-30","3호선","일원",2674,2695
"2022-01-30","3호선","대청",3511,3209
"2022-01-30","3호선","학여울",679,653
"2022-01-30","3호선","대치",5352,4554
"2022-01-30","3호선","도곡",1538,1532
"2022-01-30","3호선","매봉",3105,2926
"2022-01-30","3호선","양재(서초구청)",9659,10219
"2022-01-30","3호선","남부터미널(예술의전당)",9973,13520
"2022-01-30","3호선","교대(법원.검찰청)",2823,1622
"2022-01-30","3호선","고속터미널",26728,42041
"2022-01-30","3호선","잠원",1684,1736
"2022-01-30","3호선","신사",10893,10966
"2022-01-30","3호선","압구정",12216,12534
"2022-01-30","3호선","옥수",3803,3873
"2022-01-30","3호선","금호",3557,3237
"2022-01-30","3호선","약수",5502,4986
"2022-01-30","3호선","동대입구",3437,3613
"2022-01-30","3호선","을지로3가",2393,2206
"2022-01-30","3호선","종로3가",2858,3793
"2022-01-30","3호선","안국",7915,8658
"2022-01-30","3호선","경복궁(정부서울청사)",8624,8860
"2022-01-30","3호선","독립문",3442,3606
"2022-01-30","3호선","무악재",1602,1625
"2022-01-30","3호선","홍제",7799,7303
"2022-01-30","3호선","녹번",6083,5307
"2022-01-30","3호선","불광",8116,8847
"2022-01-30","3호선","연신내",18496,17208
"2022-01-30","3호선","구파발",9092,8868
"2022-01-30","3호선","지축",1708,1691
"2022-01-30","2호선","용두(동대문구청)",1238,1196
"2022-01-30","2호선","신정네거리",4282,4145
"2022-01-30","2호선","양천구청",2660,2673
"2022-01-30","2호선","도림천",363,381
"2022-01-30","2호선","신설동",2514,2605
"2022-01-30","2호선","신답",606,583
"2022-01-30","2호선","용답",1456,1376
"2022-01-30","2호선","충정로(경기대입구)",2719,2773
"2022-01-30","2호선","아현",4259,4030
"2022-01-30","2호선","이대",4984,4709
"2022-01-30","2호선","신촌",15969,14852
"2022-01-30","2호선","홍대입구",35149,34713
"2022-01-30","2호선","합정",14690,15094
"2022-01-30","2호선","당산",6121,6610
"2022-01-30","2호선","영등포구청",5962,6009
"2022-01-30","2호선","문래",5579,5819
"2022-01-30","2호선","신도림",20382,20410
"2022-01-30","2호선","대림(구로구청)",12149,12872
"2022-01-30","2호선","구로디지털단지",18368,17111
"2022-01-30","2호선","신대방",12362,11121
"2022-01-30","2호선","신림",30405,26212
"2022-01-30","2호선","봉천",10023,8503
"2022-01-30","2호선","서울대입구(관악구청)",20125,17726
"2022-01-30","2호선","낙성대(강감찬)",11822,9890
"2022-01-30","2호선","사당",14732,16128
"2022-01-30","2호선","방배",4906,5189
"2022-01-30","2호선","서초",7938,7252
"2022-01-30","2호선","교대(법원.검찰청)",7449,8143
"2022-01-30","2호선","강남",26059,25004
"2022-01-30","2호선","역삼",8490,8971
"2022-01-30","2호선","삼성(무역센터)",14770,14392
"2022-01-30","2호선","종합운동장",4065,4387
"2022-01-30","2호선","잠실새내",8826,8965
"2022-01-30","2호선","잠실(송파구청)",36173,34622
"2022-01-30","2호선","잠실나루",3954,3817
"2022-01-30","2호선","강변(동서울터미널)",14584,20807
"2022-01-30","2호선","구의(광진구청)",9212,8547
"2022-01-30","2호선","건대입구",20565,20469
"2022-01-30","2호선","성수",10838,11602
"2022-01-30","2호선","뚝섬",7111,7032
"2022-01-30","2호선","한양대",1489,1360
"2022-01-30","2호선","왕십리(성동구청)",6977,5849
"2022-01-30","2호선","상왕십리",5839,5328
"2022-01-30","2호선","신당",6633,6805
"2022-01-30","2호선","동대문역사문화공원(DDP)",6098,6877
"2022-01-30","2호선","을지로4가",2566,2544
"2022-01-30","2호선","을지로3가",5969,5802
"2022-01-30","2호선","을지로입구",11924,11334
"2022-01-30","2호선","시청",4417,3647
"2022-01-30","1호선","청량리(서울시립대입구)",12675,12947
"2022-01-30","1호선","제기동",10067,10483
"2022-01-30","1호선","신설동",6398,5607
"2022-01-30","1호선","동대문",8095,8313
"2022-01-30","1호선","종로5가",8322,7719
"2022-01-30","1호선","종로3가",10842,9841
"2022-01-30","1호선","종각",9133,8329
"2022-01-30","1호선","시청",5500,5305
"2022-01-30","1호선","동묘앞",9488,9649
"2022-01-30","1호선","서울역",15691,19367
"2022-01-30","2호선","선릉",9118,7709
"2022-01-30","우이신설선","신설동",911,928
"2022-01-30","우이신설선","보문",817,770
"2022-01-30","우이신설선","성신여대입구(돈암)",1773,2008
"2022-01-30","우이신설선","정릉",2300,1870
"2022-01-30","우이신설선","북한산보국문",3094,2655
"2022-01-30","우이신설선","솔샘",2354,2133
"2022-01-30","우이신설선","삼양사거리",1358,1261
"2022-01-30","우이신설선","삼양",1106,1150
"2022-01-30","우이신설선","화계",1725,1534
"2022-01-30","우이신설선","가오리",2103,1995
"2022-01-30","중앙선","팔당",873,885
"2022-01-30","중앙선","도심",899,834
"2022-01-30","중앙선","덕소",2720,2829
"2022-01-30","중앙선","양정",272,249
"2022-01-30","중앙선","도농",3932,3939
"2022-01-30","중앙선","구리",5904,6144
"2022-01-30","중앙선","양원",841,852
"2022-01-30","중앙선","망우",3955,3967
"2022-01-30","중앙선","상봉(시외버스터미널)",2970,2949
"2022-01-30","중앙선","중랑",2894,2615
"2022-01-30","중앙선","회기",11708,10051
"2022-01-30","장항선","신창(순천향대)",635,802
"2022-01-30","장항선","온양온천",2507,2800
"2022-01-30","장항선","배방",505,563
"2022-01-30","장항선","탕정",268,214
"2022-01-30","장항선","아산",1494,1567
"2022-01-30","장항선","쌍용(나사렛대)",832,794
"2022-01-30","장항선","봉명",371,378
"2022-01-30","일산선","대화",5024,4635
"2022-01-30","일산선","주엽",3577,3770
"2022-01-30","일산선","정발산",4300,4190
"2022-01-30","일산선","마두",2800,2815
"2022-01-30","일산선","백석",4644,4676
"2022-01-30","일산선","대곡",702,633
"2022-01-30","일산선","화정",7893,8039
"2022-01-30","일산선","원당",5100,5025
"2022-01-30","일산선","삼송",9291,9131
"2022-01-30","일산선","원흥",4586,4288
"2022-01-30","경인선","제물포",4447,4412
"2022-01-30","경인선","동인천",7578,7649
"2022-01-30","경인선","인천",2755,2336
"2022-01-30","경인선","구일",2373,2272
"2022-01-30","경인선","소사",4043,4035
"2022-01-30","경인선","부개",4053,3943
"2022-01-30","경인선","간석",2515,2494
"2022-01-30","경인선","도원",1242,1252
"2022-01-30","경인선","온수(성공회대입구)",2904,2744
"2022-01-30","경인선","중동",4104,3930
"2022-01-30","경인선","도화",1967,1896
"2022-01-30","경춘선","신내",661,645
"2022-01-30","경춘선","갈매",1127,994
"2022-01-30","경춘선","별내",1412,1324
"2022-01-30","경춘선","퇴계원",1591,1506
"2022-01-30","경춘선","사릉",1268,1312
"2022-01-30","경춘선","금곡",704,695
"2022-01-30","경춘선","평내호평",2623,2602
"2022-01-30","경춘선","천마산",891,866
"2022-01-30","경춘선","마석",1868,1932
"2022-01-30","경춘선","대성리",355,241
"2022-01-30","경춘선","청평",945,1057
"2022-01-30","경춘선","상천",208,167
"2022-01-30","경춘선","가평",1095,1220
"2022-01-30","경춘선","굴봉산",119,127
"2022-01-30","경춘선","백양리",438,353
"2022-01-30","경춘선","강촌",301,388
"2022-01-31","안산선","신길온천",706,710
"2022-01-31","안산선","안산",8525,8617
"2022-01-31","안산선","초지",1323,1586
"2022-01-31","안산선","고잔",2575,2619
"2022-01-31","안산선","중앙",6821,7042
"2022-01-31","안산선","한대앞",3439,3501
"2022-01-31","안산선","상록수",5904,6154
"2022-01-31","안산선","반월",1652,1672
"2022-01-31","안산선","대야미",1735,1619
"2022-01-31","안산선","산본",5370,5686
"2022-01-31","수인선","인천",850,1312
"2022-01-31","수인선","신포",740,742
"2022-01-31","수인선","숭의",1330,1235
"2022-01-31","수인선","인하대",1987,1843
"2022-01-31","수인선","송도",923,992
"2022-01-31","수인선","연수",2123,1926
"2022-01-31","수인선","원인재",1969,2115
"2022-01-31","수인선","남동인더스파크",411,392
"2022-01-31","수인선","호구포",1271,1309
"2022-01-31","수인선","인천논현",2081,2188
"2022-01-31","수인선","소래포구",3112,3204
"2022-01-31","수인선","월곶",1047,1030
"2022-01-31","수인선","달월",34,39
"2022-01-31","수인선","사리",1586,1414
"2022-01-31","수인선","야목",112,100
"2022-01-31","수인선","어천",350,381
"2022-01-31","수인선","오목천",956,881
"2022-01-31","수인선","고색",1138,1241
"2022-01-31","분당선","매교",908,883
"2022-01-31","분당선","수원시청",4108,3883
"2022-01-31","분당선","매탄권선",1549,1535
"2022-01-31","분당선","망포",3893,3606
"2022-01-31","분당선","영통",2860,2473
"2022-01-31","분당선","청명",1113,1106
"2022-01-31","분당선","상갈",1781,1871
"2022-01-31","분당선","기흥",3177,3007
"2022-01-31","분당선","신갈",1163,1264
"2022-01-31","분당선","구성",1416,1653
"2022-01-31","분당선","죽전",3968,4414
"2022-01-31","분당선","보정",687,645
"2022-01-31","분당선","이매",1824,1838
"2022-01-31","분당선","오리",3580,3019
"2022-01-31","분당선","미금",4758,4869
"2022-01-31","분당선","정자",4499,4331
"2022-01-31","분당선","수내",3836,3647
"2022-01-31","분당선","서현",8685,4896
"2022-01-31","분당선","야탑",7914,8745
"2022-01-31","분당선","모란",7319,7685
"2022-01-31","분당선","태평",5841,5468
"2022-01-31","분당선","가천대",2113,2282
"2022-01-31","분당선","선정릉",960,945
"2022-01-31","분당선","강남구청",1616,1792
"2022-01-31","분당선","압구정로데오",5266,5545
"2022-01-31","분당선","서울숲",2635,2578
"2022-01-31","분당선","수원",4046,3189
"2022-01-31","분당선","복정",1,0
"2022-01-31","분당선","수서",4240,4808
"2022-01-31","분당선","대모산입구",1323,1220
"2022-01-31","분당선","개포동",934,930
"2022-01-31","분당선","구룡",414,419
"2022-01-31","분당선","도곡",1806,1630
